ACCESSION_NUMBER,HOLDING_ID,ISSUER_NAME,ISSUER_LEI,ISSUER_TITLE,ISSUER_CUSIP,BALANCE,UNIT,OTHER_UNIT_DESC,CURRENCY_CODE,CURRENCY_VALUE,EXCHANGE_RATE,PERCENTAGE,PAYOFF_PROFILE,ASSET_CAT,OTHER_ASSET,ISSUER_TYPE,OTHER_ISSUER,INVESTMENT_COUNTRY,IS_RESTRICTED_SECURITY,FAIR_VALUE_LEVEL,DERIVATIVE_CAT
0000036405-25-000128,153217568,Peoples Financial Services Corp,,PEOPLES FIN SVCS,711040105,280959,NS,,USD,13870945.83,,0.000726436873,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153217000,Silgan Holdings Inc,KAF673KJXD92C8KSLU49,SILGAN HOLDINGS,827048109,2751317,NS,,USD,149066355.06,,0.007806770946,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153209050,Flexible Solutions International Inc,,FLEX SOLUTIONS I,33938T104,277169,NS,,USD,1344269.65,,7.0400897e-05,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153213790,UFP Industries Inc,5493007KB485C9OV5572,UFP INDUSTRIES I,90278Q108,1856735,NS,,USD,184485189.6,,0.009661694737,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153214459,Douglas Elliman Inc,549300BXICHPOXA1NO93,DOUGLAS ELLIMAN,25961D105,2474908,NS,,USD,5741786.56,,0.000300703753,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153210209,Sage Therapeutics Inc,5493000JX4BJS9W6CN35,SAGE THERAPEUTIC,78667J108,1820979,NS,,USD,16607328.48,,0.000869744278,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153216370,Oak Valley Bancorp,,OAK VALLEY BANCO,671807105,240221,NS,,USD,6543620.04,,0.000342696665,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153214345,NCR Voyix Corp,549300YKTY8JX1DV2R67,NCR VOYIX CORP,62886E108,4259796,NS,,USD,49967407.08,,0.002616848729,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153213191,GoodRx Holdings Inc,,GOODRX HOLDIN-A,38246G108,2801539,NS,,USD,13951664.22,,0.000730664185,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153218180,Lucid Group Inc,,LUCID GROUP INC,549498103,39116643,NS,,USD,82536116.73,,0.004322508307,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153212575,BioMarin Pharmaceutical Inc,NSLL8ITTRR0J5HEMR848,BIOMARIN PHARMAC,09061G101,6150846,NS,,USD,338112004.62,,0.017707302048,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153210532,CompX International Inc,,COMPX INTL INC,20563P101,64007,NS,,USD,1700665.99,,8.906577e-05,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153216819,Sonoco Products Co,GKOMIK4RDJGHEF0VNP11,SONOCO PRODUCTS,835495102,3181219,NS,,USD,138573899.64,,0.007257269376,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153214402,Minerva Neurosciences Inc,54930017PANCHC5LYH79,MINERVA NEUROSCI,603380205,175805,NS,,USD,302384.6,,1.5836218e-05,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153216462,McDonald's Corp,UE2136O97NLB5BYP9H04,MCDONALDS CORP,580135101,22991499,NS,,USD,6717426262.83,,0.351799090835,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153214151,Rent the Runway Inc,,RENT THE RUNWA-A,76010Y202,64661,NS,,USD,327184.66,,1.7135024e-05,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153212324,Rush Street Interactive Inc,,RUSH STREET INTE,782011100,2813676,NS,,USD,41923772.4,,0.002195594627,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153210559,Universal Electronics Inc,549300ZW9EULAR7T6F89,UNIVERSAL ELEC,913483103,378720,NS,,USD,2507126.4,,0.000131301,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153210765,Insight Enterprises Inc,529900S8991TYW6YP792,INSIGHT ENTERPRI,45765U103,1024179,NS,,USD,141423757.22,,0.00740651959,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153211967,SmartRent Inc,,SMARTRENT INC,83193G107,5430046,NS,,USD,5375745.54,,0.000281533777,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153209890,Select Water Solutions Inc,54930094OK8LA3QDW486,SELECT WATER SOL,81617J301,3267026,NS,,USD,28227104.64,,0.00147828489,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153214009,Allegiant Travel Co,549300JM9OZXOHWL2K18,ALLEGIANT TRAVEL,01748X102,441921,NS,,USD,24283558.95,,0.001271757013,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153215564,Fluence Energy Inc,,FLUENCE ENERGY I,34379V103,2084803,NS,,USD,13989028.13,,0.000732620974,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153214741,Mondelez International Inc,549300DV9GIB88LZ5P30,MONDELEZ INTER-A,609207105,41616332,NS,,USD,2806605430.08,,0.146985050524,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153210852,Harmony Biosciences Holdings Inc,,HARMONY BIOSCIE,413197104,1584097,NS,,USD,50057465.2,,0.002621565173,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153215516,Adeia Inc,,ADEIA INC,00676P107,3278169,NS,,USD,46353309.66,,0.002427574424,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153215142,Vita Coco Co Inc/The,54930020WXOAWHR85Y25,VITA COCO CO INC,92846Q107,1384759,NS,,USD,49989799.9,,0.002618021466,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153210975,First BanCorp/Puerto Rico,,FIRST BANCORP PR,318672706,5119302,NS,,USD,106635060.66,,0.005584596826,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153215440,STAG Industrial Inc,549300QWYX2W6FASVQ07,STAG INDUSTRIAL,85254J102,6010550,NS,,USD,218062754,,0.011420189161,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153217221,Tandy Leather Factory Inc,549300XB36MQTBM8UQ34,TANDY LEATHER FA,87538X105,106253,NS,,USD,329384.3,,1.7250222e-05,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153212157,TXNM Energy Inc,5493003JOBJGLZSDDQ28,TXNM ENERGY INC,69349H107,2668677,NS,,USD,150299888.64,,0.007871372473,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153216243,Black Hills Corp,3MGELCRSTNSAMJ962671,BLACK HILLS CORP,092113109,2295706,NS,,USD,128789106.6,,0.006744828873,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153214111,Wintrust Financial Corp,Q774KI4AW80FHFW33O61,WINTRUST FINL,97650W108,2137694,NS,,USD,265031302.12,,0.013879984309,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153216699,Century Casinos Inc,549300H2L4Y24HXY7M50,CENTURY CASINOS,156492100,1077016,NS,,USD,2277888.84,,0.000119295574,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153216265,Tectonic Therapeutic Inc,,TECTONIC THERAPE,878972108,325556,NS,,USD,6468797.72,,0.000338778137,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153210475,Ivanhoe Electric Inc / US,,IVANHOE ELECTRIC,46578C108,2690384,NS,,USD,24401782.88,,0.001277948532,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153213064,Two Harbors Investment Corp,549300ZUIBT6KH4HU823,TWO HARBORS INVE,90187B804,3322268,NS,,USD,35780826.36,,0.001873881705,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153217727,SkyWest Inc,529900UYS2KGS6Z42P09,SKYWEST INC,830879102,1237402,NS,,USD,127415283.94,,0.006672880251,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153211776,Cloudflare Inc,5493007DY18BGNLDWU14,CLOUDFLARE INC-A,18915M107,9490352,NS,,USD,1858495632.16,,0.097331485026,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153215925,MAIA Biotechnology Inc,,MAIA BIOTECHNOLO,552641102,599462,NS,,USD,1079031.6,,5.6510086e-05,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153211456,Alphabet Inc,5493006MHB84DD0ZWV18,ALPHABET INC-C,02079K107,150386581,NS,,USD,26677075603.59,,1.39710814474,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153215742,Arcus Biosciences Inc,,ARCUS BIOSCIENCE,03969F109,2154886,NS,,USD,17540772.04,,0.000918629757,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153217262,Finward Bancorp,,FINWARD BANCORP,31812F109,114714,NS,,USD,3168400.68,,0.00016593267,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153211174,SolarMax Technology Inc,549300XOTR3IDJBNZM16,SOLARMAX TECHNOL,83419H103,274609,NS,,USD,299323.81,,1.5675921e-05,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153217714,Seadrill Ltd,213800EQ6L456U2JCO89,SEADRILL LIMITED,G7997W102,1914100,NS,,USD,50245125,,0.002631393126,Long,EC,,CORP,,US,N,1,
0000036405-25-000128,153218389,Hycroft Mining Holding Corp,,HYCROFT MIN-CW25,44862P133,155000,NS,,USD,2573,,1.3475e-07,Long,EC,,CORP,,US,N,1,
